Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T09:00+02:00;2025-08-06T10:00+02:00;2025-08-06;09:00;10:00;Totalt i retning Drammen;2638
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T10:00+02:00;2025-08-06T11:00+02:00;2025-08-06;10:00;11:00;Totalt i retning Drammen;3041
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T11:00+02:00;2025-08-06T12:00+02:00;2025-08-06;11:00;12:00;Totalt i retning Drammen;3218
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T12:00+02:00;2025-08-06T13:00+02:00;2025-08-06;12:00;13:00;Totalt i retning Drammen;3043
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T13:00+02:00;2025-08-06T14:00+02:00;2025-08-06;13:00;14:00;Totalt i retning Drammen;3060
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T14:00+02:00;2025-08-06T15:00+02:00;2025-08-06;14:00;15:00;Totalt i retning Drammen;3203
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T15:00+02:00;2025-08-06T16:00+02:00;2025-08-06;15:00;16:00;Totalt i retning Drammen;3198
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T16:00+02:00;2025-08-06T17:00+02:00;2025-08-06;16:00;17:00;Totalt i retning Drammen;3246
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T17:00+02:00;2025-08-06T18:00+02:00;2025-08-06;17:00;18:00;Totalt i retning Drammen;3074
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T18:00+02:00;2025-08-06T19:00+02:00;2025-08-06;18:00;19:00;Totalt i retning Drammen;2601
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T19:00+02:00;2025-08-06T20:00+02:00;2025-08-06;19:00;20:00;Totalt i retning Drammen;2228
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T20:00+02:00;2025-08-06T21:00+02:00;2025-08-06;20:00;21:00;Totalt i retning Drammen;1793
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T21:00+02:00;2025-08-06T22:00+02:00;2025-08-06;21:00;22:00;Totalt i retning Drammen;1464
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T22:00+02:00;2025-08-06T23:00+02:00;2025-08-06;22:00;23:00;Totalt i retning Drammen;1136
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-06T23:00+02:00;2025-08-07T00:00+02:00;2025-08-06;23:00;00:00;Totalt i retning Drammen;880
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T00:00+02:00;2025-08-07T01:00+02:00;2025-08-07;00:00;01:00;Totalt i retning Drammen;450
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T01:00+02:00;2025-08-07T02:00+02:00;2025-08-07;01:00;02:00;Totalt i retning Drammen;366
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T02:00+02:00;2025-08-07T03:00+02:00;2025-08-07;02:00;03:00;Totalt i retning Drammen;296
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T03:00+02:00;2025-08-07T04:00+02:00;2025-08-07;03:00;04:00;Totalt i retning Drammen;183
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T04:00+02:00;2025-08-07T05:00+02:00;2025-08-07;04:00;05:00;Totalt i retning Drammen;215
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T05:00+02:00;2025-08-07T06:00+02:00;2025-08-07;05:00;06:00;Totalt i retning Drammen;388
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T06:00+02:00;2025-08-07T07:00+02:00;2025-08-07;06:00;07:00;Totalt i retning Drammen;1681
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T07:00+02:00;2025-08-07T08:00+02:00;2025-08-07;07:00;08:00;Totalt i retning Drammen;2647
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T08:00+02:00;2025-08-07T09:00+02:00;2025-08-07;08:00;09:00;Totalt i retning Drammen;2941
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T09:00+02:00;2025-08-07T10:00+02:00;2025-08-07;09:00;10:00;Totalt i retning Drammen;2519
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T10:00+02:00;2025-08-07T11:00+02:00;2025-08-07;10:00;11:00;Totalt i retning Drammen;2694
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T11:00+02:00;2025-08-07T12:00+02:00;2025-08-07;11:00;12:00;Totalt i retning Drammen;2862
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T12:00+02:00;2025-08-07T13:00+02:00;2025-08-07;12:00;13:00;Totalt i retning Drammen;2897
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T13:00+02:00;2025-08-07T14:00+02:00;2025-08-07;13:00;14:00;Totalt i retning Drammen;3055
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T14:00+02:00;2025-08-07T15:00+02:00;2025-08-07;14:00;15:00;Totalt i retning Drammen;3332
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T15:00+02:00;2025-08-07T16:00+02:00;2025-08-07;15:00;16:00;Totalt i retning Drammen;3346
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T16:00+02:00;2025-08-07T17:00+02:00;2025-08-07;16:00;17:00;Totalt i retning Drammen;3325
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T17:00+02:00;2025-08-07T18:00+02:00;2025-08-07;17:00;18:00;Totalt i retning Drammen;3079
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T18:00+02:00;2025-08-07T19:00+02:00;2025-08-07;18:00;19:00;Totalt i retning Drammen;2612
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T19:00+02:00;2025-08-07T20:00+02:00;2025-08-07;19:00;20:00;Totalt i retning Drammen;2176
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T20:00+02:00;2025-08-07T21:00+02:00;2025-08-07;20:00;21:00;Totalt i retning Drammen;1747
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T21:00+02:00;2025-08-07T22:00+02:00;2025-08-07;21:00;22:00;Totalt i retning Drammen;1415
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T22:00+02:00;2025-08-07T23:00+02:00;2025-08-07;22:00;23:00;Totalt i retning Drammen;1072
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-07T23:00+02:00;2025-08-08T00:00+02:00;2025-08-07;23:00;00:00;Totalt i retning Drammen;754
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T00:00+02:00;2025-08-08T01:00+02:00;2025-08-08;00:00;01:00;Totalt i retning Drammen;513
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T01:00+02:00;2025-08-08T02:00+02:00;2025-08-08;01:00;02:00;Totalt i retning Drammen;400
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T02:00+02:00;2025-08-08T03:00+02:00;2025-08-08;02:00;03:00;Totalt i retning Drammen;275
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T03:00+02:00;2025-08-08T04:00+02:00;2025-08-08;03:00;04:00;Totalt i retning Drammen;150
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T04:00+02:00;2025-08-08T05:00+02:00;2025-08-08;04:00;05:00;Totalt i retning Drammen;223
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T05:00+02:00;2025-08-08T06:00+02:00;2025-08-08;05:00;06:00;Totalt i retning Drammen;407
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T06:00+02:00;2025-08-08T07:00+02:00;2025-08-08;06:00;07:00;Totalt i retning Drammen;1382
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T07:00+02:00;2025-08-08T08:00+02:00;2025-08-08;07:00;08:00;Totalt i retning Drammen;2264
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T08:00+02:00;2025-08-08T09:00+02:00;2025-08-08;08:00;09:00;Totalt i retning Drammen;2587
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T09:00+02:00;2025-08-08T10:00+02:00;2025-08-08;09:00;10:00;Totalt i retning Drammen;2496
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T10:00+02:00;2025-08-08T11:00+02:00;2025-08-08;10:00;11:00;Totalt i retning Drammen;2835
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T11:00+02:00;2025-08-08T12:00+02:00;2025-08-08;11:00;12:00;Totalt i retning Drammen;3022
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T12:00+02:00;2025-08-08T13:00+02:00;2025-08-08;12:00;13:00;Totalt i retning Drammen;3274
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T13:00+02:00;2025-08-08T14:00+02:00;2025-08-08;13:00;14:00;Totalt i retning Drammen;3291
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T14:00+02:00;2025-08-08T15:00+02:00;2025-08-08;14:00;15:00;Totalt i retning Drammen;3274
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T15:00+02:00;2025-08-08T16:00+02:00;2025-08-08;15:00;16:00;Totalt i retning Drammen;3180
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T16:00+02:00;2025-08-08T17:00+02:00;2025-08-08;16:00;17:00;Totalt i retning Drammen;3237
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T17:00+02:00;2025-08-08T18:00+02:00;2025-08-08;17:00;18:00;Totalt i retning Drammen;2981
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T18:00+02:00;2025-08-08T19:00+02:00;2025-08-08;18:00;19:00;Totalt i retning Drammen;2493
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T19:00+02:00;2025-08-08T20:00+02:00;2025-08-08;19:00;20:00;Totalt i retning Drammen;2068
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T20:00+02:00;2025-08-08T21:00+02:00;2025-08-08;20:00;21:00;Totalt i retning Drammen;1588
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T21:00+02:00;2025-08-08T22:00+02:00;2025-08-08;21:00;22:00;Totalt i retning Drammen;1217
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T22:00+02:00;2025-08-08T23:00+02:00;2025-08-08;22:00;23:00;Totalt i retning Drammen;1063
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-08T23:00+02:00;2025-08-09T00:00+02:00;2025-08-08;23:00;00:00;Totalt i retning Drammen;799
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T00:00+02:00;2025-08-09T01:00+02:00;2025-08-09;00:00;01:00;Totalt i retning Drammen;631
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T01:00+02:00;2025-08-09T02:00+02:00;2025-08-09;01:00;02:00;Totalt i retning Drammen;486
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T02:00+02:00;2025-08-09T03:00+02:00;2025-08-09;02:00;03:00;Totalt i retning Drammen;387
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T03:00+02:00;2025-08-09T04:00+02:00;2025-08-09;03:00;04:00;Totalt i retning Drammen;276
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T04:00+02:00;2025-08-09T05:00+02:00;2025-08-09;04:00;05:00;Totalt i retning Drammen;187
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T05:00+02:00;2025-08-09T06:00+02:00;2025-08-09;05:00;06:00;Totalt i retning Drammen;240
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T06:00+02:00;2025-08-09T07:00+02:00;2025-08-09;06:00;07:00;Totalt i retning Drammen;405
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T07:00+02:00;2025-08-09T08:00+02:00;2025-08-09;07:00;08:00;Totalt i retning Drammen;640
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T08:00+02:00;2025-08-09T09:00+02:00;2025-08-09;08:00;09:00;Totalt i retning Drammen;1065
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T09:00+02:00;2025-08-09T10:00+02:00;2025-08-09;09:00;10:00;Totalt i retning Drammen;1610
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T10:00+02:00;2025-08-09T11:00+02:00;2025-08-09;10:00;11:00;Totalt i retning Drammen;2362
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T11:00+02:00;2025-08-09T12:00+02:00;2025-08-09;11:00;12:00;Totalt i retning Drammen;2784
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T12:00+02:00;2025-08-09T13:00+02:00;2025-08-09;12:00;13:00;Totalt i retning Drammen;2863
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T13:00+02:00;2025-08-09T14:00+02:00;2025-08-09;13:00;14:00;Totalt i retning Drammen;2873
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T14:00+02:00;2025-08-09T15:00+02:00;2025-08-09;14:00;15:00;Totalt i retning Drammen;2988
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T15:00+02:00;2025-08-09T16:00+02:00;2025-08-09;15:00;16:00;Totalt i retning Drammen;2786
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T16:00+02:00;2025-08-09T17:00+02:00;2025-08-09;16:00;17:00;Totalt i retning Drammen;2793
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T17:00+02:00;2025-08-09T18:00+02:00;2025-08-09;17:00;18:00;Totalt i retning Drammen;2566
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T18:00+02:00;2025-08-09T19:00+02:00;2025-08-09;18:00;19:00;Totalt i retning Drammen;2207
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T19:00+02:00;2025-08-09T20:00+02:00;2025-08-09;19:00;20:00;Totalt i retning Drammen;1790
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T20:00+02:00;2025-08-09T21:00+02:00;2025-08-09;20:00;21:00;Totalt i retning Drammen;1382
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T21:00+02:00;2025-08-09T22:00+02:00;2025-08-09;21:00;22:00;Totalt i retning Drammen;1127
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T22:00+02:00;2025-08-09T23:00+02:00;2025-08-09;22:00;23:00;Totalt i retning Drammen;1000
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-09T23:00+02:00;2025-08-10T00:00+02:00;2025-08-09;23:00;00:00;Totalt i retning Drammen;1005
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T00:00+02:00;2025-08-10T01:00+02:00;2025-08-10;00:00;01:00;Totalt i retning Drammen;800
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T01:00+02:00;2025-08-10T02:00+02:00;2025-08-10;01:00;02:00;Totalt i retning Drammen;701
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T02:00+02:00;2025-08-10T03:00+02:00;2025-08-10;02:00;03:00;Totalt i retning Drammen;478
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T03:00+02:00;2025-08-10T04:00+02:00;2025-08-10;03:00;04:00;Totalt i retning Drammen;411
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T04:00+02:00;2025-08-10T05:00+02:00;2025-08-10;04:00;05:00;Totalt i retning Drammen;266
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T05:00+02:00;2025-08-10T06:00+02:00;2025-08-10;05:00;06:00;Totalt i retning Drammen;203
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T06:00+02:00;2025-08-10T07:00+02:00;2025-08-10;06:00;07:00;Totalt i retning Drammen;300
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T07:00+02:00;2025-08-10T08:00+02:00;2025-08-10;07:00;08:00;Totalt i retning Drammen;398
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T08:00+02:00;2025-08-10T09:00+02:00;2025-08-10;08:00;09:00;Totalt i retning Drammen;713
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T09:00+02:00;2025-08-10T10:00+02:00;2025-08-10;09:00;10:00;Totalt i retning Drammen;1238
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T10:00+02:00;2025-08-10T11:00+02:00;2025-08-10;10:00;11:00;Totalt i retning Drammen;1873
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T11:00+02:00;2025-08-10T12:00+02:00;2025-08-10;11:00;12:00;Totalt i retning Drammen;2316
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T12:00+02:00;2025-08-10T13:00+02:00;2025-08-10;12:00;13:00;Totalt i retning Drammen;2841
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T13:00+02:00;2025-08-10T14:00+02:00;2025-08-10;13:00;14:00;Totalt i retning Drammen;2841
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T14:00+02:00;2025-08-10T15:00+02:00;2025-08-10;14:00;15:00;Totalt i retning Drammen;3080
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T15:00+02:00;2025-08-10T16:00+02:00;2025-08-10;15:00;16:00;Totalt i retning Drammen;3001
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T16:00+02:00;2025-08-10T17:00+02:00;2025-08-10;16:00;17:00;Totalt i retning Drammen;3004
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T17:00+02:00;2025-08-10T18:00+02:00;2025-08-10;17:00;18:00;Totalt i retning Drammen;2912
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T18:00+02:00;2025-08-10T19:00+02:00;2025-08-10;18:00;19:00;Totalt i retning Drammen;2747
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T19:00+02:00;2025-08-10T20:00+02:00;2025-08-10;19:00;20:00;Totalt i retning Drammen;2455
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T20:00+02:00;2025-08-10T21:00+02:00;2025-08-10;20:00;21:00;Totalt i retning Drammen;2164
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T21:00+02:00;2025-08-10T22:00+02:00;2025-08-10;21:00;22:00;Totalt i retning Drammen;1734
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T22:00+02:00;2025-08-10T23:00+02:00;2025-08-10;22:00;23:00;Totalt i retning Drammen;1231
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-10T23:00+02:00;2025-08-11T00:00+02:00;2025-08-10;23:00;00:00;Totalt i retning Drammen;643
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T00:00+02:00;2025-08-11T01:00+02:00;2025-08-11;00:00;01:00;Totalt i retning Drammen;411
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T01:00+02:00;2025-08-11T02:00+02:00;2025-08-11;01:00;02:00;Totalt i retning Drammen;354
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T02:00+02:00;2025-08-11T03:00+02:00;2025-08-11;02:00;03:00;Totalt i retning Drammen;176
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T03:00+02:00;2025-08-11T04:00+02:00;2025-08-11;03:00;04:00;Totalt i retning Drammen;89
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T04:00+02:00;2025-08-11T05:00+02:00;2025-08-11;04:00;05:00;Totalt i retning Drammen;179
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T05:00+02:00;2025-08-11T06:00+02:00;2025-08-11;05:00;06:00;Totalt i retning Drammen;491
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T06:00+02:00;2025-08-11T07:00+02:00;2025-08-11;06:00;07:00;Totalt i retning Drammen;1934
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T07:00+02:00;2025-08-11T08:00+02:00;2025-08-11;07:00;08:00;Totalt i retning Drammen;3190
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T08:00+02:00;2025-08-11T09:00+02:00;2025-08-11;08:00;09:00;Totalt i retning Drammen;3383
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T09:00+02:00;2025-08-11T10:00+02:00;2025-08-11;09:00;10:00;Totalt i retning Drammen;2908
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T10:00+02:00;2025-08-11T11:00+02:00;2025-08-11;10:00;11:00;Totalt i retning Drammen;2669
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T11:00+02:00;2025-08-11T12:00+02:00;2025-08-11;11:00;12:00;Totalt i retning Drammen;2768
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T12:00+02:00;2025-08-11T13:00+02:00;2025-08-11;12:00;13:00;Totalt i retning Drammen;2836
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T13:00+02:00;2025-08-11T14:00+02:00;2025-08-11;13:00;14:00;Totalt i retning Drammen;2934
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T14:00+02:00;2025-08-11T15:00+02:00;2025-08-11;14:00;15:00;Totalt i retning Drammen;3392
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T15:00+02:00;2025-08-11T16:00+02:00;2025-08-11;15:00;16:00;Totalt i retning Drammen;3353
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T16:00+02:00;2025-08-11T17:00+02:00;2025-08-11;16:00;17:00;Totalt i retning Drammen;3325
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T17:00+02:00;2025-08-11T18:00+02:00;2025-08-11;17:00;18:00;Totalt i retning Drammen;2986
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T18:00+02:00;2025-08-11T19:00+02:00;2025-08-11;18:00;19:00;Totalt i retning Drammen;2509
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T19:00+02:00;2025-08-11T20:00+02:00;2025-08-11;19:00;20:00;Totalt i retning Drammen;2033
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T20:00+02:00;2025-08-11T21:00+02:00;2025-08-11;20:00;21:00;Totalt i retning Drammen;1650
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T21:00+02:00;2025-08-11T22:00+02:00;2025-08-11;21:00;22:00;Totalt i retning Drammen;1278
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T22:00+02:00;2025-08-11T23:00+02:00;2025-08-11;22:00;23:00;Totalt i retning Drammen;996
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-11T23:00+02:00;2025-08-12T00:00+02:00;2025-08-11;23:00;00:00;Totalt i retning Drammen;575
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T00:00+02:00;2025-08-12T01:00+02:00;2025-08-12;00:00;01:00;Totalt i retning Drammen;371
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T01:00+02:00;2025-08-12T02:00+02:00;2025-08-12;01:00;02:00;Totalt i retning Drammen;269
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T02:00+02:00;2025-08-12T03:00+02:00;2025-08-12;02:00;03:00;Totalt i retning Drammen;164
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T03:00+02:00;2025-08-12T04:00+02:00;2025-08-12;03:00;04:00;Totalt i retning Drammen;105
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T04:00+02:00;2025-08-12T05:00+02:00;2025-08-12;04:00;05:00;Totalt i retning Drammen;167
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T05:00+02:00;2025-08-12T06:00+02:00;2025-08-12;05:00;06:00;Totalt i retning Drammen;463
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T06:00+02:00;2025-08-12T07:00+02:00;2025-08-12;06:00;07:00;Totalt i retning Drammen;1945
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T07:00+02:00;2025-08-12T08:00+02:00;2025-08-12;07:00;08:00;Totalt i retning Drammen;3213
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T08:00+02:00;2025-08-12T09:00+02:00;2025-08-12;08:00;09:00;Totalt i retning Drammen;3185
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T09:00+02:00;2025-08-12T10:00+02:00;2025-08-12;09:00;10:00;Totalt i retning Drammen;2868
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T10:00+02:00;2025-08-12T11:00+02:00;2025-08-12;10:00;11:00;Totalt i retning Drammen;2681
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T11:00+02:00;2025-08-12T12:00+02:00;2025-08-12;11:00;12:00;Totalt i retning Drammen;2622
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T12:00+02:00;2025-08-12T13:00+02:00;2025-08-12;12:00;13:00;Totalt i retning Drammen;2635
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T13:00+02:00;2025-08-12T14:00+02:00;2025-08-12;13:00;14:00;Totalt i retning Drammen;2794
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T14:00+02:00;2025-08-12T15:00+02:00;2025-08-12;14:00;15:00;Totalt i retning Drammen;3352
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T15:00+02:00;2025-08-12T16:00+02:00;2025-08-12;15:00;16:00;Totalt i retning Drammen;3389
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T16:00+02:00;2025-08-12T17:00+02:00;2025-08-12;16:00;17:00;Totalt i retning Drammen;3416
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T17:00+02:00;2025-08-12T18:00+02:00;2025-08-12;17:00;18:00;Totalt i retning Drammen;3227
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T18:00+02:00;2025-08-12T19:00+02:00;2025-08-12;18:00;19:00;Totalt i retning Drammen;2584
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T19:00+02:00;2025-08-12T20:00+02:00;2025-08-12;19:00;20:00;Totalt i retning Drammen;2083
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T20:00+02:00;2025-08-12T21:00+02:00;2025-08-12;20:00;21:00;Totalt i retning Drammen;1703
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T21:00+02:00;2025-08-12T22:00+02:00;2025-08-12;21:00;22:00;Totalt i retning Drammen;1293
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T22:00+02:00;2025-08-12T23:00+02:00;2025-08-12;22:00;23:00;Totalt i retning Drammen;983
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-12T23:00+02:00;2025-08-13T00:00+02:00;2025-08-12;23:00;00:00;Totalt i retning Drammen;562
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-13T00:00+02:00;2025-08-13T01:00+02:00;2025-08-13;00:00;01:00;Totalt i retning Drammen;361
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-13T01:00+02:00;2025-08-13T02:00+02:00;2025-08-13;01:00;02:00;Totalt i retning Drammen;317
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-13T02:00+02:00;2025-08-13T03:00+02:00;2025-08-13;02:00;03:00;Totalt i retning Drammen;194
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-13T03:00+02:00;2025-08-13T04:00+02:00;2025-08-13;03:00;04:00;Totalt i retning Drammen;149
79755V625294;Maritim;EV18 S55D1 m1514;2025-08-13T04:00+02:00;2025-08-13T05:00+02:00;2025-08-13;04:00;05:00;Totalt i retning Drammen;185
